source,name,phone,address,category,city,country,company_number,incorporated_on,status,keyword,reason,date_found,contacted
overpass,Lavang Spice,+44 20 8985 9077,"231 Victoria Park Road, London, E9 7HD",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Fire & Ice,+44 20 8428 0066,"256 Uxbridge Road, Pinner, HA5 4HS",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Lattakia,+44 20 8428 9973,"513 The Broadway, Pinner, HA5 4JS",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Tonito Italian,+44 20 8421 6577,"435 Uxbridge Road, Pinner, HA5 4JR",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,T. Raj,+44 20 8668 2800,"133-135 Brighton Road, Coulsdon, CR5 2NJ",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Toriton Izakaya,+44 20 8668 0164,"15 Chipstead Valley Road, Coulsdon, CR5 2RB",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Bermondsey Blend,+44 20 7232 0340,"13 Market Place, London, SE16 3UQ",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Greedy Fish & Chips,+44 20 8983 0472,"150 Roman Road, London, E2 0RY",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,To Kefi,+44 2070 185 583,"38 Coombe Road, Kingston upon Thames, KT2 7AF",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Zufa,+44 20 8421 6821,"308 Uxbridge Road, Pinner, HA5 4HR",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,The Sichuan Restaurant,+44 20 7588 5489,"14 City Road, London, EC1Y 2AA",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Randy's Wing Bar,+44 20 8555 5971,"28 East Bay Lane, London, E15 2GW",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Fotia,+44 7786 666 574,"75-77 Marylebone Lane, London, W1U 2PN",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Riva,+44 20 8748 0434,"169 Church Road, London, SW13 9HR",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Asiatique,+44 20 8892 7657,"431-433 Richmond Road, Twickenham, TW1 2EF",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Tangawizi,+44 20 8891 3737,"406 Richmond Road, Twickenham, TW1 2EB",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Prosperity,+44 20 3302 5495,"59 York Street, Twickenham, TW1 3LP",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Charm,+44 20 8943 9553,"86 High Street, Teddington, TW11 8JD",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Itabashi,+44 20 3302 0811,"3 Church Road, Teddington, TW11 8PF",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Grand Somsa Choyxona,+44 20 8616 0780,"184 The Grove, London, E15 1NS",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,La Familia,+44 20 8941 7309,"99 High Street, London, TW12 1NH",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Ims’s,+44 20 8977 9123,"22 High Street, London, TW12 1PD",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,San Marco,+44 20 7724 3673,"10 London Street, London, W2 1HL",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Le Taj,+44 20 8890 2347;+44 20 8890 5755,"8 High Street, Feltham, TW13 4HE",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,King Star,+44 20 8542 6500,"138 Merton Road, London, SW19 1EH",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,King Star,+44 20 8542 6500,London,restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Woodoven Pizza,+44 20 7604 3333,"391 Kilburn High Road, London, NW6 7QE",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Taherah,+44 20 7794 0717,"58 Belsize Lane, London, NW3 5AR",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Retsina,+44 20 7431 5855,"48-50 Belsize Lane, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Siam Secret,+44 20 7370 4371,"5a Hogarth Place, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Hazara,+44 20 7433 1147;+44 20 7433 1139,"44 Belsize Lane, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Pang's,+44 20 7428 5818,"135 Kentish Town Road, London, NW1 8PB",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Pang's Fish and Chips,+44 20 7267 3661,"133 Kentish Town Road, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Emir African Cuisine and Lounge,+44 20 3632 1172,"16 Chatsworth Road, London, E5 0LP",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Radha Krishna Bhava,+44 20 8682 0969,"86 Tooting High Street, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Aromas Tandoori Restaurant,+44 20 3674 6043,"172 Forest Lane, London, E7 9BB",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Meiwei London,+44 20 8789 3165,"313,315 Putney Bridge Road, London, SW15 2PP",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Village Fish & Chips,+44 20 8466 9410,"89 Beckenham Lane, Bromley, BR2 0DN",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Santorini,+44 20 8462 6322,"47 Station Approach, Bromley, BR2 7EB",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Al Manzel,+44 7376 333306,"298 Uxbridge Road, London, W12 7LJ",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Food & Fire,+44 20 8749 9650,"300 Uxbridge Road, London, W12 7LJ",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Bradleys,+44 20 7722 3457,"25 Winchester Road, London, NW3 3NR",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Tomoe,+44 20 3730 7884,"292 Upper Richmond Road, London, SW15 6TH",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Lulya Restaurant,+44 20 7998 7330,"46 - 48 Drayton Green Road, London, W13 8RY",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Masaniello,+44 20 8891 5777,"22 Church Street, Twickenham, TW1 3NJ",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Kenta,+44 20 8741 8111,"106 Fulham Palace Road, London, W6 9PL",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Wok Chi,+44 1895 625088,"149 High Street, Ruislip, HA4 8JY",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Gurkha's Pride,+44 1895 622801,London,restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Top Taste,+44 20 3674 2722,"60 Fairfield Street, London, SW18 1DY",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,El Desperado Mexican Grill,+44 20 8337 4446,"501 London Road, North Cheam, SM3 8JR",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Morley'S,+44 20 8780 9815,"24 Roehampton High Street, London, SW15 4HJ",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,La Ballerina,+44 20 7379 6659,"7-8 Bow Street, London, WC2E 7AH",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,米家 Mi Canteen,+44 20 7439 8139,"4 Macclesfield Street, London, W1D 6AX",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Simla Balti House,+441689898300,"17 Stanley Way, Orpington, BR5 2HE",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,White Swan,+441689822090,"355 Chipperfield Road, Orpington, BR5 2LJ",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Yien,+44 20 8444 6830,"15 Muswell Hill Broadway, London, N10 3HA",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Food Dhaba,+44 20 8850 3591,"7 Newmarket Green, London, SE9 5ER",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Radhuny,+44 208 851 4877,"Chinbrook Road, London, SE12 9QL",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Naz Balti,+44 1689 876 053,"113 High Street, Orpington, BR6 0LG",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Sjayz,+441689829321,"254 High Street, Orpington, BR6 0LZ",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Bosa,+44 20 8788 4119,"80 Lower Richmond Road, London, SW15 1LL",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,The Racing Rajah,+44 20 8788 9964,"74 Lower Richmond Road, London, SW15 1LL",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Victoria Grill,+44 20 8785 0495,"52 Lower Richmond Road, London, SW15 1JT",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,The Elements,+44 20 7793 1010,"113 Lambeth Road, London, SE1 7LS",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Shapla Peri Peri,+44 7479 788292,"57 Leytonstone Road, London, E15 1JA",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Wong's Chinese Takeaway,+44 20 8578 2550,"626 Greenford Road, Greenford, UB6 8QT",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,The Spice,+44 20 7482 2700,"161 Fortess Road, London, NW5 2HR",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Spices,+442083116520,"48 Lessness Avenue, Bexleyheath, DA7 5SJ",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Wong's Oriental Restaurant,+44 1708 736800,"47 Collier Row Lane, Romford, RM5 3BD",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Moonrise,+44 2088 439376,"241 The Broadway, Southall, UB1 1ND",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
